CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,KMeans_Cluster
12965.0,88,109,771.91,2,4,3,243,Loyal Customers,1
12966.0,9,10,160.18,5,1,1,511,New Customers,0
12967.0,357,19,1660.9,1,2,4,124,Big Spenders,3
12968.0,111,5,135.95,2,1,1,211,Hibernating,1
12970.0,6,151,452.24,5,5,2,552,Loyal Customers,0
12971.0,3,305,11189.91,5,5,5,555,Champions,0
12974.0,197,8,144.8,1,1,1,111,Hibernating,3
12976.0,211,22,738.6,1,2,3,123,At Risk,3
12977.0,155,9,39.24,2,1,1,211,Hibernating,1
12980.0,157,20,7374.900000000001,2,2,5,225,Big Spenders,1
12981.0,29,20,372.22,4,2,2,422,Promising,0
12982.0,242,28,390.54,1,2,2,122,Hibernating,3
12984.0,18,4,97.5,4,1,1,411,Promising,0
12985.0,0,76,1239.38,5,4,4,544,Champions,0
12987.0,73,28,558.7,2,2,3,223,At Risk,1
12988.0,291,92,535.32,1,4,3,143,Loyal Customers,3
12989.0,2,64,6924.11,5,4,5,545,Champions,0
12990.0,30,13,409.5,4,1,2,412,Promising,0
12991.0,22,31,503.76,4,3,3,433,Promising,0
12993.0,22,27,414.76,4,2,2,422,Promising,0
12994.0,3,61,974.42,5,4,4,544,Champions,0
12995.0,84,3,211.32,2,1,1,211,Hibernating,1
12997.0,21,59,1226.89,4,4,4,444,Champions,0
12999.0,195,28,455.88,1,2,2,122,Hibernating,3
13000.0,106,31,534.85,2,3,3,233,At Risk,1
13001.0,3,339,9818.82,5,5,5,555,Champions,0
13002.0,317,7,120.95,1,1,1,111,Hibernating,3
13003.0,105,6,149.05,2,1,1,211,Hibernating,1
13004.0,11,404,5655.91,5,5,5,555,Champions,0
13005.0,173,26,513.7,2,2,3,223,At Risk,1
13006.0,55,4,81.57,3,1,1,311,Others,1
13008.0,322,14,229.47,1,2,1,121,Hibernating,3
13011.0,371,3,50.55,1,1,1,111,Hibernating,3
13012.0,8,89,1661.84,5,4,4,544,Champions,0
13013.0,0,219,4810.9400000000005,5,5,5,555,Champions,0
13014.0,10,110,3466.28,5,4,5,545,Champions,0
13015.0,52,176,3346.28,3,5,5,355,Loyal Customers,0
13016.0,72,47,789.89,2,3,3,233,At Risk,1
13017.0,6,1,204.0,5,1,1,511,New Customers,0
13018.0,15,458,7277.7,4,5,5,455,Champions,0
13021.0,3,131,2616.38,5,5,5,555,Champions,0
13023.0,63,40,689.9,3,3,3,333,Others,1
13026.0,0,40,975.36,5,3,4,534,Big Spenders,0
13027.0,113,26,6912.0,2,2,5,225,Big Spenders,1
13028.0,22,45,661.3199999999999,4,3,3,433,Promising,0
13029.0,30,10,1247.5,4,1,4,414,Big Spenders,0
13030.0,10,99,799.48,5,4,3,543,Loyal Customers,0
13032.0,51,71,1010.18,3,4,4,344,Loyal Customers,0
13033.0,356,11,190.55,1,1,1,111,Hibernating,3
13034.0,54,37,642.77,3,3,3,333,Others,1
13035.0,73,27,921.88,2,2,3,223,At Risk,1
13037.0,137,48,881.07,2,3,3,233,At Risk,1
13038.0,79,28,908.46,2,2,3,223,At Risk,1
13040.0,8,43,676.99,5,3,3,533,Promising,0
13043.0,272,13,516.42,1,1,3,113,At Risk,3
13044.0,290,33,560.47,1,3,3,133,At Risk,3
13045.0,98,18,305.28000000000003,2,2,2,222,Hibernating,1
13046.0,30,35,629.31,4,3,3,433,Promising,0
13047.0,31,172,3237.54,4,5,5,455,Champions,0
13048.0,13,136,1835.91,4,5,4,454,Champions,0
13049.0,63,14,656.6800000000001,3,2,3,323,Others,1
13050.0,14,403,5836.86,4,5,5,455,Champions,0
13052.0,211,18,348.15000000000003,1,2,2,122,Hibernating,3
13055.0,77,76,1214.41,2,4,4,244,Loyal Customers,1
13058.0,24,8,271.40000000000003,4,1,2,412,Promising,0
13059.0,249,8,183.4,1,1,1,111,Hibernating,3
13060.0,253,15,307.53000000000003,1,2,2,122,Hibernating,3
13061.0,71,10,248.61,3,1,1,311,Others,1
13062.0,190,11,346.98,1,1,2,112,Hibernating,3
13064.0,12,69,1119.49,5,4,4,544,Champions,0
13065.0,372,14,205.86,1,2,1,121,Hibernating,3
13066.0,23,48,470.8,4,3,2,432,Promising,0
13067.0,81,15,115.46,2,2,1,221,Hibernating,1
13068.0,9,2,344.0,5,1,2,512,New Customers,0
13069.0,0,425,4436.12,5,5,5,555,Champions,0
13070.0,191,9,228.8,1,1,1,111,Hibernating,3
13072.0,266,7,177.15,1,1,1,111,Hibernating,3
13075.0,129,22,919.61,2,2,3,223,At Risk,1
13077.0,0,112,729.27,5,4,3,543,Loyal Customers,0
13078.0,2,358,12627.94,5,5,5,555,Champions,0
13079.0,3,6,220.1,5,1,1,511,New Customers,0
13080.0,178,6,58.08,2,1,1,211,Hibernating,1
13081.0,11,1028,28337.38,5,5,5,555,Champions,0
13082.0,125,73,3613.63,2,4,5,245,Loyal Customers,1
13083.0,3,18,303.75,5,2,2,522,New Customers,0
13085.0,157,22,416.08,2,2,2,222,Hibernating,1
13089.0,2,1818,58825.83,5,5,5,555,Champions,0
13090.0,8,155,8910.82,5,5,5,555,Champions,0
13091.0,27,21,345.82,4,2,2,422,Promising,0
13092.0,70,25,477.83,3,2,2,322,Others,1
13093.0,275,159,7832.47,1,5,5,155,Loyal Customers,3
13094.0,20,24,1927.32,4,2,4,424,Big Spenders,0
13095.0,70,6,74.39999999999999,3,1,1,311,Others,1
13097.0,32,423,6010.42,4,5,5,455,Champions,0
13098.0,0,572,28882.44,5,5,5,555,Champions,0
13099.0,98,1,207.36,2,1,1,211,Hibernating,1
13101.0,233,8,101.19,1,1,1,111,Hibernating,3
13102.0,0,304,6424.09,5,5,5,555,Champions,0
13103.0,39,8,243.94,3,1,1,311,Others,1
13104.0,2,20,1098.48,5,2,4,524,Big Spenders,0
13106.0,132,1,76.5,2,1,1,211,Hibernating,1
13107.0,43,58,1531.62,3,3,4,334,Big Spenders,0
13108.0,372,10,350.06,1,1,2,112,Hibernating,3
13109.0,59,47,786.54,3,3,3,333,Others,1
13110.0,30,145,1488.67,4,5,4,454,Champions,0
13113.0,0,201,12245.96,5,5,5,555,Champions,0
13115.0,11,120,2294.78,5,4,5,545,Champions,0
13116.0,137,30,501.14,2,3,3,233,At Risk,1
13117.0,21,76,984.91,4,4,4,444,Champions,0
13118.0,19,79,1197.81,4,4,4,444,Champions,0
13120.0,238,1,30.6,1,1,1,111,Hibernating,3
13121.0,268,50,283.73,1,3,2,132,At Risk,3
13122.0,93,55,922.39,2,3,3,233,At Risk,1
13124.0,89,235,3866.33,2,5,5,255,Loyal Customers,0
13126.0,4,140,2099.64,5,5,5,555,Champions,0
13127.0,77,15,259.17,2,2,2,222,Hibernating,1
13130.0,93,2,64.0,2,1,1,211,Hibernating,1
13131.0,22,44,1073.3,4,3,4,434,Big Spenders,0
13132.0,261,3,77.3,1,1,1,111,Hibernating,3
13133.0,273,7,109.8,1,1,1,111,Hibernating,3
13134.0,85,98,1793.58,2,4,4,244,Loyal Customers,1
13135.0,196,1,3096.0,1,1,5,115,Big Spenders,3
13136.0,55,127,2607.61,3,5,5,355,Loyal Customers,0
13137.0,10,704,3650.41,5,5,5,555,Champions,0
13138.0,21,63,962.39,4,4,4,444,Champions,0
13139.0,15,170,5064.9400000000005,4,5,5,455,Champions,0
13140.0,107,46,423.72,2,3,2,232,At Risk,1
13141.0,84,135,2388.75,2,5,5,255,Loyal Customers,1
13142.0,18,23,307.09000000000003,4,2,2,422,Promising,0
13144.0,332,3,110.95,1,1,1,111,Hibernating,3
13145.0,39,6,618.52,3,1,3,313,Others,1
13146.0,25,17,228.91,4,2,1,421,Promising,0
13147.0,9,4,712.8,5,1,3,513,New Customers,0
13148.0,28,319,3707.12,4,5,5,455,Champions,0
13149.0,13,86,1676.06,4,4,4,444,Champions,0
13151.0,295,74,1257.87,1,4,4,144,Loyal Customers,3
13153.0,5,15,486.22,5,2,2,522,New Customers,0
13155.0,32,85,971.76,4,4,4,444,Champions,0
13157.0,48,87,1741.22,3,4,4,344,Loyal Customers,0
13158.0,94,79,1201.06,2,4,4,244,Loyal Customers,1
13159.0,8,121,1437.85,5,4,4,544,Champions,0
13160.0,21,4,91.8,4,1,1,411,Promising,0
13161.0,312,8,112.75,1,1,1,111,Hibernating,3
13162.0,121,79,1688.29,2,4,4,244,Loyal Customers,1
13165.0,45,42,1021.48,3,3,4,334,Big Spenders,0
13166.0,282,41,417.2,1,3,2,132,At Risk,3
13167.0,18,65,791.33,4,4,3,443,Loyal Customers,0
13168.0,35,131,1319.19,3,5,4,354,Loyal Customers,0
13169.0,63,13,712.88,3,1,3,313,Others,1
13170.0,26,32,116.01,4,3,1,431,Promising,0
13171.0,21,46,468.41,4,3,2,432,Promising,0
13173.0,3,43,353.65000000000003,5,3,2,532,Promising,0
13174.0,15,314,2817.03,4,5,5,455,Champions,0
13176.0,45,72,492.84,3,4,3,343,Loyal Customers,0
13177.0,64,17,282.45,3,2,2,322,Others,1
13178.0,25,265,5725.47,4,5,5,455,Champions,0
13182.0,44,11,121.18,3,1,1,311,Others,1
13183.0,7,94,3957.78,5,4,5,545,Champions,0
13184.0,14,181,1701.29,4,5,4,454,Champions,0
13185.0,267,1,71.4,1,1,1,111,Hibernating,3
13186.0,39,79,1575.89,3,4,4,344,Loyal Customers,0
13187.0,336,37,236.02,1,3,1,131,At Risk,3
13188.0,10,2,114.6,5,1,1,511,New Customers,0
13189.0,18,29,260.68,4,2,2,422,Promising,0
13192.0,94,63,911.94,2,4,3,243,Loyal Customers,1
13193.0,60,29,117.88,3,2,1,321,Others,1
13194.0,135,3,60.7,2,1,1,211,Hibernating,1
13196.0,10,110,1797.78,5,4,4,544,Champions,0
13198.0,9,226,3401.24,5,5,5,555,Champions,0
13199.0,3,119,9817.12,5,4,5,545,Champions,0
13200.0,18,46,870.09,4,3,3,433,Promising,0
13203.0,9,57,869.46,5,3,3,533,Promising,0
13207.0,14,8,250.26,4,1,2,412,Promising,0
13208.0,58,149,1223.9,3,5,4,354,Loyal Customers,0
13209.0,29,321,5891.61,4,5,5,455,Champions,0
13210.0,93,22,353.48,2,2,2,222,Hibernating,1
13211.0,9,56,1197.42,5,3,4,534,Big Spenders,0
13212.0,19,142,788.08,4,5,3,453,Loyal Customers,0
13213.0,56,90,1520.58,3,4,4,344,Loyal Customers,0
13216.0,267,5,333.74,1,1,2,112,Hibernating,3
13217.0,121,4,533.98,2,1,3,213,At Risk,1
13218.0,126,5,62.64,2,1,1,211,Hibernating,1
13220.0,77,21,819.2900000000001,2,2,3,223,At Risk,1
13221.0,239,66,847.41,1,4,3,143,Loyal Customers,3
13223.0,199,5,163.2,1,1,1,111,Hibernating,3
13224.0,59,108,2155.95,3,4,5,345,Loyal Customers,0
13225.0,2,32,6463.84,5,3,5,535,Big Spenders,0
13226.0,272,16,108.21,1,2,1,121,Hibernating,3
13227.0,201,9,257.7,1,1,2,112,Hibernating,3
13228.0,80,2,358.0,2,1,2,212,Hibernating,1
13229.0,225,10,160.95,1,1,1,111,Hibernating,3
13230.0,3,611,2806.97,5,5,5,555,Champions,0
13232.0,12,207,1357.6,5,5,4,554,Champions,0
13233.0,73,43,605.12,2,3,3,233,At Risk,1
13235.0,211,58,1031.07,1,3,4,134,Big Spenders,3
13236.0,24,36,744.85,4,3,3,433,Promising,0
13238.0,16,31,700.73,4,3,3,433,Promising,0
13239.0,261,22,329.56,1,2,2,122,Hibernating,3
13240.0,95,67,663.65,2,4,3,243,Loyal Customers,1
13242.0,111,13,270.40000000000003,2,1,2,212,Hibernating,1
13243.0,202,58,600.07,1,3,3,133,At Risk,3
13244.0,92,27,121.74,2,2,1,221,Hibernating,1
13245.0,50,16,430.5,3,2,2,322,Others,1
13246.0,17,141,1987.3,4,5,4,454,Champions,0
13247.0,17,25,501.12,4,2,3,423,Promising,0
13248.0,124,26,465.68,2,2,2,222,Hibernating,1
13249.0,91,23,711.41,2,2,3,223,At Risk,1
13253.0,156,36,1030.4,2,3,4,234,Big Spenders,1
13255.0,8,13,399.51,5,1,2,512,New Customers,0
13256.0,13,1,0.0,4,1,1,411,Promising,0
13258.0,11,38,698.5799999999999,5,3,3,533,Promising,0
13259.0,61,87,292.32,3,4,2,342,Loyal Customers,1
13260.0,60,8,557.62,3,1,3,313,Others,1
13261.0,268,9,944.1,1,1,4,114,Big Spenders,3
13262.0,262,11,200.29,1,1,1,111,Hibernating,3
13263.0,0,1677,7454.07,5,5,5,555,Champions,0
13265.0,52,91,2107.66,3,4,5,345,Loyal Customers,0
13266.0,10,187,3834.26,5,5,5,555,Champions,0
13267.0,2,211,4521.49,5,5,5,555,Champions,0
13268.0,17,440,3214.69,4,5,5,455,Champions,0
13269.0,0,316,5346.2300000000005,5,5,5,555,Champions,0
13270.0,365,1,590.0,1,1,3,113,At Risk,3
13271.0,36,96,217.38,3,4,1,341,Loyal Customers,0
13272.0,30,15,276.56,4,2,2,422,Promising,0
13273.0,112,16,138.98,2,2,1,221,Hibernating,1
13276.0,63,30,590.9300000000001,3,3,3,333,Others,1
13277.0,15,8,258.4,4,1,2,412,Promising,0
13278.0,40,46,542.73,3,3,3,333,Others,0
13279.0,77,9,137.75,2,1,1,211,Hibernating,1
13280.0,121,85,814.86,2,4,3,243,Loyal Customers,1
13282.0,17,37,1132.14,4,3,4,434,Big Spenders,0
13283.0,59,7,93.66,3,1,1,311,Others,1
13284.0,330,13,201.19,1,1,1,111,Hibernating,3
13285.0,22,187,2709.12,4,5,5,455,Champions,0
13291.0,155,42,361.11,2,3,2,232,At Risk,1
13292.0,38,31,578.94,3,3,3,333,Others,0
13294.0,189,54,873.74,1,3,3,133,At Risk,3
13295.0,359,10,201.2,1,1,1,111,Hibernating,3
13296.0,136,5,87.4,2,1,1,211,Hibernating,1
13297.0,7,59,2089.85,5,4,5,545,Champions,0
13298.0,0,2,360.0,5,1,2,512,New Customers,0
13299.0,267,5,142.5,1,1,1,111,Hibernating,3
13300.0,168,20,371.89,2,2,2,222,Hibernating,1
13301.0,103,81,618.09,2,4,3,243,Loyal Customers,1
13302.0,154,1,63.75,2,1,1,211,Hibernating,1
13304.0,350,21,300.42,1,2,2,122,Hibernating,3
13305.0,3,81,2000.86,5,4,4,544,Champions,0
13307.0,119,1,15.0,2,1,1,211,Hibernating,1
13308.0,22,54,1385.51,4,3,4,434,Big Spenders,0
13309.0,6,107,1456.79,5,4,4,544,Champions,0
13310.0,27,72,1132.03,4,4,4,444,Champions,0
13311.0,3,26,598.57,5,2,3,523,New Customers,0
13313.0,21,78,1555.3200000000002,4,4,4,444,Champions,0
13314.0,1,62,775.94,5,4,3,543,Loyal Customers,0
13316.0,36,87,5977.73,3,4,5,345,Loyal Customers,0
13317.0,65,124,2273.68,3,5,5,355,Loyal Customers,0
13318.0,0,20,640.76,5,2,3,523,New Customers,0
13319.0,4,476,10845.55,5,5,5,555,Champions,0
13320.0,77,106,1548.7,2,4,4,244,Loyal Customers,1
13321.0,71,11,567.36,3,1,3,313,Others,1
13322.0,16,25,199.48,4,2,1,421,Promising,0
13323.0,2,21,787.85,5,2,3,523,New Customers,0
13324.0,35,75,7121.95,3,4,5,345,Loyal Customers,0
13325.0,81,12,675.3,2,1,3,213,At Risk,1
13327.0,38,108,3627.77,3,4,5,345,Loyal Customers,0
13328.0,315,17,1308.48,1,2,4,124,Big Spenders,3
13329.0,31,17,789.0,4,2,3,423,Promising,0
13330.0,92,53,1140.93,2,3,4,234,Big Spenders,1
13332.0,13,21,350.90000000000003,4,2,2,422,Promising,0
13334.0,81,268,3536.82,2,5,5,255,Loyal Customers,0
13336.0,76,51,795.12,2,3,3,233,At Risk,1
13338.0,157,19,487.02,2,2,2,222,Hibernating,1
13339.0,200,54,860.12,1,3,3,133,At Risk,3
13340.0,44,134,10736.48,3,5,5,355,Loyal Customers,0
13341.0,260,42,775.85,1,3,3,133,At Risk,3
13343.0,177,19,353.43,2,2,2,222,Hibernating,1
13344.0,67,119,2543.7200000000003,3,4,5,345,Loyal Customers,0
13345.0,287,20,389.5,1,2,2,122,Hibernating,3
13347.0,69,8,341.36,3,1,2,312,Others,1
13348.0,63,14,233.76,3,2,1,321,Others,1
13349.0,10,16,247.32,5,2,1,521,New Customers,0
13350.0,15,40,979.12,4,3,4,434,Big Spenders,0
13351.0,65,16,373.94,3,2,2,322,Others,1
13352.0,59,24,397.98,3,2,2,322,Others,1
13354.0,70,51,743.53,3,3,3,333,Others,1
13355.0,121,32,674.7,2,3,3,233,At Risk,1
13356.0,79,42,768.24,2,3,3,233,At Risk,1
13357.0,256,90,609.95,1,4,3,143,Loyal Customers,3
13358.0,268,29,439.03,1,2,2,122,Hibernating,3
13359.0,63,23,439.56,3,2,2,322,Others,1
13362.0,8,166,3090.74,5,5,5,555,Champions,0
13363.0,17,60,992.5,4,4,4,444,Champions,0
13364.0,70,10,134.96,3,1,1,311,Others,1
13365.0,33,128,2225.37,3,5,5,355,Loyal Customers,0
13366.0,49,1,56.16,3,1,1,311,Others,1
13368.0,256,29,623.4,1,2,3,123,At Risk,3
13369.0,365,14,308.28000000000003,1,2,2,122,Hibernating,3
13370.0,371,39,754.87,1,3,3,133,At Risk,3
13372.0,89,23,378.64,2,2,2,222,Hibernating,1
13373.0,60,158,3312.25,3,5,5,355,Loyal Customers,0
13375.0,88,37,778.65,2,3,3,233,At Risk,1
13376.0,98,53,1019.76,2,3,4,234,Big Spenders,1
13379.0,25,97,572.56,4,4,3,443,Loyal Customers,0
13381.0,31,172,3639.31,4,5,5,455,Champions,0
13382.0,280,15,222.99,1,2,1,121,Hibernating,3
13384.0,30,152,4151.93,4,5,5,455,Champions,0
13385.0,329,35,534.57,1,3,3,133,At Risk,3
13388.0,130,35,677.1,2,3,3,233,At Risk,1
13389.0,10,51,797.96,5,3,3,533,Promising,0
13390.0,74,13,544.08,2,1,3,213,At Risk,1
13391.0,203,1,59.8,1,1,1,111,Hibernating,3
13394.0,1,155,2520.02,5,5,5,555,Champions,0
13395.0,184,21,307.72,1,2,2,122,Hibernating,1
13396.0,28,43,1360.99,4,3,4,434,Big Spenders,0
13397.0,72,38,1544.13,2,3,4,234,Big Spenders,1
13398.0,191,26,457.34,1,2,2,122,Hibernating,3
13402.0,126,39,621.23,2,3,3,233,At Risk,1
13403.0,17,3,75.0,4,1,1,411,Promising,0
13404.0,0,11,252.49,5,1,2,512,New Customers,0
13405.0,73,27,572.451,2,2,3,223,At Risk,1
13408.0,1,478,28117.04,5,5,5,555,Champions,0
13410.0,23,28,1003.06,4,2,4,424,Big Spenders,0
13411.0,106,18,213.55,2,2,1,221,Hibernating,1
13414.0,133,24,1390.5,2,2,4,224,Big Spenders,1
13416.0,43,19,712.5,3,2,3,323,Others,1
13417.0,4,28,640.83,5,2,3,523,New Customers,0
13418.0,11,304,6127.43,5,5,5,555,Champions,0
13419.0,63,16,221.06,3,2,1,321,Others,1
13420.0,149,8,159.85,2,1,1,211,Hibernating,1
13421.0,39,104,1851.08,3,4,4,344,Loyal Customers,0
13422.0,63,127,2626.3,3,5,5,355,Loyal Customers,0
13425.0,107,78,1624.21,2,4,4,244,Loyal Customers,1
13426.0,0,157,3641.32,5,5,5,555,Champions,0
13427.0,18,29,582.6,4,2,3,423,Promising,0
13428.0,9,74,218.47,5,4,1,541,Loyal Customers,0
13429.0,10,67,1006.8,5,4,4,544,Champions,0
13430.0,18,49,679.45,4,3,3,433,Promising,0
13431.0,66,46,1269.1,3,3,4,334,Big Spenders,1
13434.0,73,10,534.24,2,1,3,213,At Risk,1
13435.0,4,101,3809.89,5,4,5,545,Champions,0
13436.0,1,12,196.89,5,1,1,511,New Customers,0
13437.0,13,167,3408.06,4,5,5,455,Champions,0
13439.0,254,54,283.71,1,3,2,132,At Risk,3
13441.0,91,13,296.64,2,1,2,212,Hibernating,1
13447.0,22,59,1129.14,4,4,4,444,Champions,0
13448.0,16,195,3539.3700000000003,4,5,5,455,Champions,0
13449.0,23,19,291.88,4,2,2,422,Promising,0
13450.0,26,71,2043.72,4,4,4,444,Champions,0
13451.0,25,443,2976.15,4,5,5,455,Champions,0
13452.0,258,2,590.0,1,1,3,113,At Risk,3
13453.0,165,17,356.98,2,2,2,222,Hibernating,1
13455.0,24,46,1058.34,4,3,4,434,Big Spenders,0
13456.0,17,63,1766.72,4,4,4,444,Champions,0
13458.0,6,382,9646.57,5,5,5,555,Champions,0
13460.0,28,17,183.44,4,2,1,421,Promising,0
13461.0,38,27,1445.0,3,2,4,324,Big Spenders,0
13462.0,252,9,151.5,1,1,1,111,Hibernating,3
13464.0,57,41,674.68,3,3,3,333,Others,1
13466.0,183,17,307.90000000000003,1,2,2,122,Hibernating,1
13467.0,10,99,1083.71,5,4,4,544,Champions,0
13468.0,1,302,5704.97,5,5,5,555,Champions,0
13470.0,98,10,165.0,2,1,1,211,Hibernating,1
13471.0,0,260,2531.58,5,5,5,555,Champions,0
13473.0,60,21,422.64,3,2,2,322,Others,1
13474.0,235,64,229.59,1,4,1,141,Loyal Customers,3
13475.0,190,86,1431.78,1,4,4,144,Loyal Customers,3
13476.0,178,58,1238.47,2,3,4,234,Big Spenders,1
13477.0,37,79,1454.58,3,4,4,344,Loyal Customers,0
13479.0,200,15,300.95,1,2,2,122,Hibernating,3
13481.0,45,109,1804.56,3,4,4,344,Loyal Customers,0
13482.0,231,11,184.64,1,1,1,111,Hibernating,3
13483.0,65,10,140.34,3,1,1,311,Others,1
13484.0,240,8,313.8,1,1,2,112,Hibernating,3
13485.0,232,23,454.24,1,2,2,122,Hibernating,3
13486.0,77,69,1122.41,2,4,4,244,Loyal Customers,1
13487.0,57,34,575.4,3,3,3,333,Others,1
13488.0,16,422,8968.31,4,5,5,455,Champions,0
13489.0,104,14,449.52,2,2,2,222,Hibernating,1
13491.0,51,86,1215.82,3,4,4,344,Loyal Customers,0
13492.0,135,50,1269.84,2,3,4,234,Big Spenders,1
13493.0,274,8,618.63,1,1,3,113,At Risk,3
13494.0,311,18,316.26000000000005,1,2,2,122,Hibernating,3
13495.0,7,48,2044.87,5,3,4,534,Big Spenders,0
13496.0,10,35,653.33,5,3,3,533,Promising,0
13497.0,282,19,348.05,1,2,2,122,Hibernating,3
13499.0,17,42,1159.11,4,3,4,434,Big Spenders,0
13500.0,22,65,1166.77,4,4,4,444,Champions,0
13501.0,287,52,1340.32,1,3,4,134,Big Spenders,3
13502.0,16,18,292.0,4,2,2,422,Promising,0
13503.0,70,17,216.85,3,2,1,321,Others,1
13504.0,63,22,295.93,3,2,2,322,Others,1
13505.0,72,215,4393.63,2,5,5,255,Loyal Customers,0
13506.0,315,26,458.52,1,2,2,122,Hibernating,3
13507.0,2,162,2479.16,5,5,5,555,Champions,0
13508.0,243,12,110.97,1,1,1,111,Hibernating,3
13509.0,8,44,979.72,5,3,4,534,Big Spenders,0
13510.0,0,115,1791.56,5,4,4,544,Champions,0
13512.0,260,15,251.21,1,2,2,122,Hibernating,3
13513.0,126,10,205.1,2,1,1,211,Hibernating,1
13514.0,73,4,152.20000000000002,2,1,1,211,Hibernating,1
13515.0,72,59,891.12,2,4,3,243,Loyal Customers,1
13516.0,20,44,1389.41,4,3,4,434,Big Spenders,0
13517.0,59,141,2128.42,3,5,5,355,Loyal Customers,0
13518.0,85,38,659.44,2,3,3,233,At Risk,1
13519.0,77,8,122.75,2,1,1,211,Hibernating,1
13520.0,58,93,3624.35,3,4,5,345,Loyal Customers,0
13521.0,0,436,1093.65,5,5,4,554,Champions,0
13522.0,29,5,125.8,4,1,1,411,Promising,0
13523.0,32,172,3964.88,4,5,5,455,Champions,0
13524.0,40,27,680.1800000000001,3,2,3,323,Others,0
13525.0,14,6,628.78,4,1,3,413,Promising,0
13527.0,33,223,2287.51,3,5,5,355,Loyal Customers,0
13529.0,78,15,307.76,2,2,2,222,Hibernating,1
13531.0,204,22,483.8,1,2,2,122,Hibernating,3
13532.0,33,66,210.31,3,4,1,341,Loyal Customers,0
13533.0,182,76,270.79,1,4,2,142,Loyal Customers,1
13534.0,1,296,5870.08,5,5,5,555,Champions,0
13536.0,0,179,3448.29,5,5,5,555,Champions,0
13538.0,42,25,1280.85,3,2,4,324,Big Spenders,0
13539.0,85,37,631.34,2,3,3,233,At Risk,1
13544.0,39,87,291.41,3,4,2,342,Loyal Customers,0
13546.0,11,98,626.99,5,4,3,543,Loyal Customers,0
13548.0,95,124,682.41,2,5,3,253,Loyal Customers,1
13549.0,25,51,918.2,4,3,3,433,Promising,0
13551.0,318,4,91.8,1,1,1,111,Hibernating,3
13552.0,65,109,3740.07,3,4,5,345,Loyal Customers,0
13555.0,73,136,4149.28,2,5,5,255,Loyal Customers,0
13557.0,27,34,584.0600000000001,4,3,3,433,Promising,0
13558.0,5,175,605.06,5,5,3,553,Loyal Customers,0
13560.0,6,33,174.37,5,3,1,531,Promising,0
13561.0,215,14,141.86,1,2,1,121,Hibernating,3
13562.0,81,82,1799.3300000000002,2,4,4,244,Loyal Customers,1
13563.0,83,49,777.53,2,3,3,233,At Risk,1
13564.0,143,83,1749.02,2,4,4,244,Loyal Customers,1
13565.0,18,38,240.22,4,3,1,431,Promising,0
13566.0,40,176,874.71,3,5,3,353,Loyal Customers,0
13568.0,172,44,192.85,2,3,1,231,At Risk,1
13569.0,16,85,373.75,4,4,2,442,Loyal Customers,0
13570.0,242,27,239.49,1,2,1,121,Hibernating,3
13571.0,12,341,2092.32,5,5,5,555,Champions,0
13572.0,205,33,1384.25,1,3,4,134,Big Spenders,3
13573.0,49,26,294.40000000000003,3,2,2,322,Others,1
13575.0,22,46,732.07,4,3,3,433,Promising,0
13576.0,9,126,6717.34,5,5,5,555,Champions,0
13577.0,24,83,1687.6,4,4,4,444,Champions,0
13579.0,14,23,467.04,4,2,2,422,Promising,0
13581.0,308,10,118.0,1,1,1,111,Hibernating,3
13583.0,155,53,781.03,2,3,3,233,At Risk,1
13584.0,306,24,142.4,1,2,1,121,Hibernating,3
13587.0,63,8,712.4,3,1,3,313,Others,1
13588.0,15,174,2478.95,4,5,5,455,Champions,0
13589.0,14,21,379.65,4,2,2,422,Promising,0
13590.0,10,87,1981.92,5,4,4,544,Champions,0
13591.0,64,58,1117.13,3,3,4,334,Big Spenders,1
13592.0,35,16,247.96,3,2,1,321,Others,0
13593.0,107,128,2037.08,2,5,4,254,Loyal Customers,1
13594.0,52,26,396.97,3,2,2,322,Others,1
13596.0,5,166,697.04,5,5,3,553,Loyal Customers,0
13598.0,46,40,180.17,3,3,1,331,Others,1
13599.0,0,247,5153.67,5,5,5,555,Champions,0
13600.0,311,19,219.52,1,2,1,121,Hibernating,3
13601.0,44,99,693.32,3,4,3,343,Loyal Customers,0
13602.0,64,23,428.89,3,2,2,322,Others,1
13603.0,25,27,164.34,4,2,1,421,Promising,0
13606.0,28,43,280.54,4,3,2,432,Promising,0
13607.0,39,98,678.01,3,4,3,343,Loyal Customers,0
13610.0,11,226,1131.88,5,5,4,554,Champions,0
13611.0,88,74,1171.8,2,4,4,244,Loyal Customers,1
13614.0,23,201,1610.46,4,5,4,454,Champions,0
13615.0,318,23,417.69,1,2,2,122,Hibernating,3
13617.0,39,44,544.18,3,3,3,333,Others,0
13618.0,173,13,177.34,2,1,1,211,Hibernating,1
13621.0,116,19,213.85,2,2,1,221,Hibernating,1
13623.0,30,81,747.78,4,4,3,443,Loyal Customers,0
13626.0,252,19,257.23,1,2,2,122,Hibernating,3
13627.0,58,92,1638.47,3,4,4,344,Loyal Customers,0
13629.0,22,59,7792.36,4,4,5,445,Champions,0
13630.0,4,71,2031.78,5,4,4,544,Champions,0
13631.0,99,11,3070.42,2,1,5,215,Big Spenders,1
13632.0,24,146,2121.27,4,5,5,455,Champions,0
